line,city,districts,plan_stores,plan_rows,act_visits,act_stores,cover,purity,wd_match,sameday,phase,qty,n_never,blocks,block_sizes,blocks_worked,block_worked_rate,block_exec_median,block_exec_min,block_wd_rate,cold_blocks,east_km,north_km,nn_median_m,workdays,daily_median,daily_avg,wd_visits,day_radius_km,zones_per_day,freq_1,freq_2p,kind,story
NP9903397,韶关市,"浈江区×36, 南雄市×28",84,97,233,221,0.417,0.158,0.042,0.01,0.143,2.4,49,6,"[53, 17, 10, 2, 1]",4,0.667,0.582,0.0,0.25,区块×53店 仅执行 34%,77.9,49.4,271.0,16,1,14.6,"[56, 45, 35, 45, 52, 0, 0]",2.36,1.0,210,11,区块缺了没开,"韶关市（浈江区×36, 南雄市×28）：计划 84 店 / 97 次，分成 6 个区块（最大区块 53 店）。 地盘东西 77.9 × 南北 49.4 km；区块内店距中位 271 m。 节奏：16 个工作日、平均每天 14.6 家店、一天 1.0 个区块、当天作业半径中位 2.36 km；出勤 周一56/周二45/周三35/周四45/周五52；周六、周日 没跑。 ① 区块开工：6 块里他开工了 4 块；② 区块内执行率中位 58%（最弱一块 0%）；③ 区块星期一致 25%。 参考：覆盖 42%、同日 1%、相位 14%、量比 2.4。 结论：**有 2 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。 最冷的区块（计划内执行率最低）：区块×53店 仅执行 34%。"
NP9903405,烟台市,"芝罘区×169, 福山区×86",222,256,306,259,0.739,0.633,0.644,0.574,0.658,1.2,58,2,"[221, 1]",1,0.5,0.371,0.0,1.0,,16.8,15.1,138.0,21,10,14.6,"[75, 60, 44, 45, 60, 22, 0]",5.13,1.0,215,44,区块大面积没开工,"烟台市（芝罘区×169, 福山区×86）：计划 222 店 / 256 次，分成 2 个区块（最大区块 221 店）。 地盘东西 16.8 × 南北 15.1 km；区块内店距中位 138 m。 节奏：21 个工作日、平均每天 14.6 家店、一天 1.0 个区块、当天作业半径中位 5.13 km；出勤 周一75/周二60/周三44/周四45/周五60/周六22；周日 没跑。 ① 区块开工：2 块里他开工了 1 块；② 区块内执行率中位 37%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 74%、同日 57%、相位 66%、量比 1.2。 结论：**有区块整块没开工**（1 块），先问为什么不去，而不是谈执行率。"
NP9903408,自贡市,富顺县×39,39,39,274,228,1.0,0.171,1.0,1.0,1.0,7.03,0,3,"[29, 9, 1]",3,1.0,1.0,1.0,1.0,,18.6,4.4,131.0,14,1,19.6,"[74, 53, 41, 44, 50, 5, 7]",0.47,1.0,184,44,区块全开·星期照做,自贡市（富顺县×39）：计划 39 店 / 39 次，分成 3 个区块（最大区块 29 店）。 地盘东西 18.6 × 南北 4.4 km；区块内店距中位 131 m。 节奏：14 个工作日、平均每天 19.6 家店、一天 1.0 个区块、当天作业半径中位 0.47 km；出勤 周一74/周二53/周三41/周四44/周五50/周六5/周日7。 ① 区块开工：3 块里他开工了 3 块；② 区块内执行率中位 100%（最弱一块 100%）；③ 区块星期一致 100%。 参考：覆盖 100%、同日 100%、相位 100%、量比 7.03。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。
NP9903439,济南市,"槐荫区×106, 市中区×39",176,176,82,69,0.25,0.638,0.085,0.0,0.136,0.47,132,5,"[169, 2, 2, 2, 1]",1,0.2,0.0,0.0,1.0,区块×169店 仅执行 26%,30.1,18.5,119.0,6,7,13.7,"[26, 12, 14, 19, 11, 0, 0]",5.11,1.0,56,13,计划与实际几乎不相交,"济南市（槐荫区×106, 市中区×39）：计划 176 店 / 176 次，分成 5 个区块（最大区块 169 店）。 地盘东西 30.1 × 南北 18.5 km；区块内店距中位 119 m。 节奏：6 个工作日、平均每天 13.7 家店、一天 1.0 个区块、当天作业半径中位 5.11 km；出勤 周一26/周二12/周三14/周四19/周五11；周六、周日 没跑。 ① 区块开工：5 块里他开工了 1 块；② 区块内执行率中位 0%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 25%、同日 0%、相位 14%、量比 0.47。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。 最冷的区块（计划内执行率最低）：区块×169店 仅执行 26%。"
NP9903456,哈尔滨市,"南岗区×226, 香坊区×29",244,256,179,165,0.52,0.77,0.348,0.312,0.385,0.7,117,1,[244],1,1.0,0.52,0.52,1.0,区块×244店 仅执行 52%,4.9,5.9,47.0,18,8,9.9,"[43, 31, 45, 22, 37, 1, 0]",2.68,1.0,152,13,区块全开·区块内欠访,"哈尔滨市（南岗区×226, 香坊区×29）：计划 244 店 / 256 次，分成 1 个区块（最大区块 244 店）。 地盘东西 4.9 × 南北 5.9 km；区块内店距中位 47 m。 节奏：18 个工作日、平均每天 9.9 家店、一天 1.0 个区块、当天作业半径中位 2.68 km；出勤 周一43/周二31/周三45/周四22/周五37/周六1；周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 52%（最弱一块 52%）；③ 区块星期一致 100%。 参考：覆盖 52%、同日 31%、相位 38%、量比 0.7。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。 最冷的区块（计划内执行率最低）：区块×244店 仅执行 52%。"
NP9903457,长春市,"宽城区×143, 绿园区×114",237,258,229,214,0.835,0.925,0.819,0.767,0.789,0.89,39,2,"[234, 3]",2,1.0,0.917,0.833,1.0,,14.3,15.0,76.0,19,12,12.1,"[61, 48, 33, 40, 47, 0, 0]",1.66,1.0,199,15,区块全开·星期照做,"长春市（宽城区×143, 绿园区×114）：计划 237 店 / 258 次，分成 2 个区块（最大区块 234 店）。 地盘东西 14.3 × 南北 15.0 km；区块内店距中位 76 m。 节奏：19 个工作日、平均每天 12.1 家店、一天 1.0 个区块、当天作业半径中位 1.66 km；出勤 周一61/周二48/周三33/周四40/周五47；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 92%（最弱一块 83%）；③ 区块星期一致 100%。 参考：覆盖 84%、同日 77%、相位 79%、量比 0.89。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP9903466,沈阳市,"和平区×108, 沈河区×10",109,118,232,213,0.844,0.432,0.835,0.847,0.844,1.97,17,1,[109],1,1.0,0.844,0.844,1.0,,4.7,5.4,65.0,12,9,19.3,"[54, 52, 47, 32, 47, 0, 0]",0.76,1.0,195,18,区块全开·区块内欠访,"沈阳市（和平区×108, 沈河区×10）：计划 109 店 / 118 次，分成 1 个区块（最大区块 109 店）。 地盘东西 4.7 × 南北 5.4 km；区块内店距中位 65 m。 节奏：12 个工作日、平均每天 19.3 家店、一天 1.0 个区块、当天作业半径中位 0.76 km；出勤 周一54/周二52/周三47/周四32/周五47；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 84%（最弱一块 84%）；③ 区块星期一致 100%。 参考：覆盖 84%、同日 85%、相位 84%、量比 1.97。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。"
NP9903471,济南市,"市中区×186, 历城区×19",192,235,247,181,0.703,0.746,0.661,0.655,0.651,1.05,57,11,"[169, 13, 2, 1, 1]",7,0.636,0.692,0.0,1.0,区块×2店 仅执行 50%,32.1,32.3,194.0,21,9,11.8,"[40, 52, 36, 43, 15, 61, 0]",7.95,2.0,132,49,区块缺了没开,"济南市（市中区×186, 历城区×19）：计划 192 店 / 235 次，分成 11 个区块（最大区块 169 店）。 地盘东西 32.1 × 南北 32.3 km；区块内店距中位 194 m。 节奏：21 个工作日、平均每天 11.8 家店、一天 2.0 个区块、当天作业半径中位 7.95 km；出勤 周一40/周二52/周三36/周四43/周五15/周六61；周日 没跑。 ① 区块开工：11 块里他开工了 7 块；② 区块内执行率中位 69%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 70%、同日 66%、相位 65%、量比 1.05。 结论：**有 4 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。 最冷的区块（计划内执行率最低）：区块×2店 仅执行 50%。"
NP9903482,福州市,"晋安区×249, 鼓楼区×16",246,266,254,231,0.907,0.965,0.907,0.902,0.902,0.95,23,1,[246],1,1.0,0.907,0.907,1.0,,8.0,9.5,84.0,20,12,12.7,"[50, 51, 50, 53, 50, 0, 0]",1.29,1.0,208,23,区块全开·星期照做,"福州市（晋安区×249, 鼓楼区×16）：计划 246 店 / 266 次，分成 1 个区块（最大区块 246 店）。 地盘东西 8.0 × 南北 9.5 km；区块内店距中位 84 m。 节奏：20 个工作日、平均每天 12.7 家店、一天 1.0 个区块、当天作业半径中位 1.29 km；出勤 周一50/周二51/周三50/周四53/周五50；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 91%（最弱一块 91%）；③ 区块星期一致 100%。 参考：覆盖 91%、同日 90%、相位 90%、量比 0.95。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP9903501,保定市,"莲池区×102, 竞秀区×66",217,245,256,235,0.645,0.596,0.263,0.139,0.41,1.04,77,11,"[160, 25, 16, 6, 3]",7,0.636,0.5,0.0,0.429,区块×25店 仅执行 36%; 区块×2店 仅执行 50%; 区块×6店 仅执行 50%,32.2,40.4,101.0,20,7,12.8,"[49, 53, 49, 54, 51, 0, 0]",4.06,1.0,218,17,区块缺了没开,"保定市（莲池区×102, 竞秀区×66）：计划 217 店 / 245 次，分成 11 个区块（最大区块 160 店）。 地盘东西 32.2 × 南北 40.4 km；区块内店距中位 101 m。 节奏：20 个工作日、平均每天 12.8 家店、一天 1.0 个区块、当天作业半径中位 4.06 km；出勤 周一49/周二53/周三49/周四54/周五51；周六、周日 没跑。 ① 区块开工：11 块里他开工了 7 块；② 区块内执行率中位 50%（最弱一块 0%）；③ 区块星期一致 43%。 参考：覆盖 64%、同日 14%、相位 41%、量比 1.04。 结论：**有 4 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。 最冷的区块（计划内执行率最低）：区块×25店 仅执行 36%; 区块×2店 仅执行 50%; 区块×6店 仅执行 50%。"
NP9903518,太原市,"迎泽区×81, 杏花岭区×52",169,193,223,151,0.633,0.709,0.598,0.549,0.598,1.16,62,2,"[166, 3]",2,1.0,0.65,0.633,1.0,,13.2,18.4,217.0,20,8,11.2,"[61, 49, 40, 39, 34, 0, 0]",3.25,1.0,91,60,区块全开·区块内欠访,"太原市（迎泽区×81, 杏花岭区×52）：计划 169 店 / 193 次，分成 2 个区块（最大区块 166 店）。 地盘东西 13.2 × 南北 18.4 km；区块内店距中位 217 m。 节奏：20 个工作日、平均每天 11.2 家店、一天 1.0 个区块、当天作业半径中位 3.25 km；出勤 周一61/周二49/周三40/周四39/周五34；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 65%（最弱一块 63%）；③ 区块星期一致 100%。 参考：覆盖 63%、同日 55%、相位 60%、量比 1.16。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。"
NP9903523,淄博市,"博山区×22, 张店区×11",44,44,140,130,0.477,0.162,0.364,0.295,0.341,3.18,23,4,"[21, 11, 11, 1]",3,0.75,0.461,0.0,1.0,区块×21店 仅执行 29%,16.3,35.4,227.0,10,1,14.0,"[22, 31, 34, 32, 19, 0, 2]",0.41,1.0,120,10,区块缺了没开,"淄博市（博山区×22, 张店区×11）：计划 44 店 / 44 次，分成 4 个区块（最大区块 21 店）。 地盘东西 16.3 × 南北 35.4 km；区块内店距中位 227 m。 节奏：10 个工作日、平均每天 14.0 家店、一天 1.0 个区块、当天作业半径中位 0.41 km；出勤 周一22/周二31/周三34/周四32/周五19/周日2；周六 没跑。 ① 区块开工：4 块里他开工了 3 块；② 区块内执行率中位 46%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 48%、同日 30%、相位 34%、量比 3.18。 结论：**有 1 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。 最冷的区块（计划内执行率最低）：区块×21店 仅执行 29%。"
NP9903526,贵阳市,"观山湖区×212, 白云区×15",220,228,264,245,0.877,0.788,0.877,0.882,0.877,1.16,27,1,[220],1,1.0,0.877,0.877,1.0,,7.8,7.9,48.0,19,12,13.9,"[67, 49, 52, 52, 44, 0, 0]",1.01,1.0,227,18,区块全开·星期照做,"贵阳市（观山湖区×212, 白云区×15）：计划 220 店 / 228 次，分成 1 个区块（最大区块 220 店）。 地盘东西 7.8 × 南北 7.9 km；区块内店距中位 48 m。 节奏：19 个工作日、平均每天 13.9 家店、一天 1.0 个区块、当天作业半径中位 1.01 km；出勤 周一67/周二49/周三52/周四52/周五44；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 88%（最弱一块 88%）；③ 区块星期一致 100%。 参考：覆盖 88%、同日 88%、相位 88%、量比 1.16。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP9903528,,万州区×124,115,124,223,190,1.0,0.605,1.0,1.0,1.0,1.8,0,1,[115],1,1.0,1.0,1.0,1.0,,5.4,5.0,66.0,21,7,10.6,"[63, 44, 39, 40, 36, 1, 0]",0.98,1.0,160,30,区块全开·星期照做,nan（万州区×124）：计划 115 店 / 124 次，分成 1 个区块（最大区块 115 店）。 地盘东西 5.4 × 南北 5.0 km；区块内店距中位 66 m。 节奏：21 个工作日、平均每天 10.6 家店、一天 1.0 个区块、当天作业半径中位 0.98 km；出勤 周一63/周二44/周三39/周四40/周五36/周六1；周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 100%（最弱一块 100%）；③ 区块星期一致 100%。 参考：覆盖 100%、同日 100%、相位 100%、量比 1.8。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。
NP9903531,广州市,花都区×279,255,279,233,214,0.839,1.0,0.839,0.835,0.839,0.84,41,4,"[243, 10, 1, 1]",4,1.0,0.95,0.835,1.0,,22.2,19.5,133.0,20,12,11.7,"[47, 45, 48, 46, 47, 0, 0]",3.03,1.0,195,19,区块全开·星期照做,广州市（花都区×279）：计划 255 店 / 279 次，分成 4 个区块（最大区块 243 店）。 地盘东西 22.2 × 南北 19.5 km；区块内店距中位 133 m。 节奏：20 个工作日、平均每天 11.7 家店、一天 1.0 个区块、当天作业半径中位 3.03 km；出勤 周一47/周二45/周三48/周四46/周五47；周六、周日 没跑。 ① 区块开工：4 块里他开工了 4 块；② 区块内执行率中位 95%（最弱一块 84%）；③ 区块星期一致 100%。 参考：覆盖 84%、同日 84%、相位 84%、量比 0.84。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。
NP9903543,韶关市,"武江区×48, 乐昌市×37",86,102,214,208,0.477,0.197,0.071,0.01,0.256,2.1,45,6,"[57, 17, 5, 4, 2]",4,0.667,0.218,0.0,0.25,区块×5店 仅执行 20%; 区块×17店 仅执行 24%; 区块×4店 仅执行 25%,59.5,60.3,321.0,17,2,12.6,"[43, 47, 45, 33, 46, 0, 0]",2.49,1.0,202,6,区块缺了没开,"韶关市（武江区×48, 乐昌市×37）：计划 86 店 / 102 次，分成 6 个区块（最大区块 57 店）。 地盘东西 59.5 × 南北 60.3 km；区块内店距中位 321 m。 节奏：17 个工作日、平均每天 12.6 家店、一天 1.0 个区块、当天作业半径中位 2.49 km；出勤 周一43/周二47/周三45/周四33/周五46；周六、周日 没跑。 ① 区块开工：6 块里他开工了 4 块；② 区块内执行率中位 22%（最弱一块 0%）；③ 区块星期一致 25%。 参考：覆盖 48%、同日 1%、相位 26%、量比 2.1。 结论：**有 2 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。 最冷的区块（计划内执行率最低）：区块×5店 仅执行 20%; 区块×17店 仅执行 24%; 区块×4店 仅执行 25%。"
NP9903544,昆明市,"官渡区×190, 盘龙区×1",187,191,276,249,0.968,0.727,0.968,0.969,0.968,1.45,6,1,[187],1,1.0,0.968,0.968,1.0,,7.0,5.7,50.0,19,11,14.5,"[70, 52, 52, 53, 49, 0, 0]",0.75,1.0,225,24,区块全开·星期照做,"昆明市（官渡区×190, 盘龙区×1）：计划 187 店 / 191 次，分成 1 个区块（最大区块 187 店）。 地盘东西 7.0 × 南北 5.7 km；区块内店距中位 50 m。 节奏：19 个工作日、平均每天 14.5 家店、一天 1.0 个区块、当天作业半径中位 0.75 km；出勤 周一70/周二52/周三52/周四53/周五49；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 97%（最弱一块 97%）；③ 区块星期一致 100%。 参考：覆盖 97%、同日 97%、相位 97%、量比 1.45。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP9903548,西安市,"新城区×149, 碑林区×52",202,212,338,296,0.995,0.679,0.995,0.995,0.995,1.59,1,1,[202],1,1.0,0.995,0.995,1.0,,7.6,6.3,49.0,19,12,17.8,"[84, 68, 52, 69, 65, 0, 0]",1.74,1.0,258,38,区块全开·星期照做,"西安市（新城区×149, 碑林区×52）：计划 202 店 / 212 次，分成 1 个区块（最大区块 202 店）。 地盘东西 7.6 × 南北 6.3 km；区块内店距中位 49 m。 节奏：19 个工作日、平均每天 17.8 家店、一天 1.0 个区块、当天作业半径中位 1.74 km；出勤 周一84/周二68/周三52/周四69/周五65；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 100%（最弱一块 100%）；③ 区块星期一致 100%。 参考：覆盖 100%、同日 100%、相位 100%、量比 1.59。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
